ID,Nombre,Apellido,Email,Ciudad,Tipo Usuario,Engagement Score,Total Compras,CLV,Riesgo Churn
USER_011835,Juan,Cifuentes,usuario11835@example.com,La Punta,occasional,24.396656013464977,0,0,0
USER_011836,Elena,Delgado,usuario11836@example.com,Puno,occasional,25.152173545684494,0,0,20
USER_011837,María,Paz,usuario11837@example.com,Pucallpa,regular,66.91308433944823,2,217.05,0
USER_011838,Lidia,Rojas,usuario11838@example.com,Tumbes,vip,77.30988010824689,16,9732.7,0
USER_011839,Raúl,Duarte,usuario11839@example.com,Lima,regular,27.802440162449834,1,94.66,0
USER_011840,Jorge,Camacho,usuario11840@example.com,Ventanilla,regular,47.695912731819746,1,113.62,0
USER_011841,Marta,Rojas,usuario11841@example.com,Ventanilla,inactive,6.787217364241739,0,0,100
USER_011842,Nuria,López,usuario11842@example.com,Chiclayo,inactive,13.60442168644235,0,0,90
USER_011843,María,Rodríguez,usuario11843@example.com,Ayacucho,active,55.134505302010325,4,1002.42,0
USER_011844,Inés,Hernández,usuario11844@example.com,Pucallpa,occasional,28.77872746423753,0,0,60
USER_011845,Javier,Orozco,usuario11845@example.com,San Borja,active,54.752974134786086,7,3208.77,0
USER_011846,Eva,León,usuario11846@example.com,Huancayo,inactive,11.910728520720838,0,0,90
USER_011847,Lidia,Rojas,usuario11847@example.com,Miraflores,occasional,32.187860359870285,0,0,20
USER_011848,Yolanda,Hernández,usuario11848@example.com,Bellavista,regular,54.78920849249118,1,-4.14,0
USER_011849,Pablo,Méndez,usuario11849@example.com,Arequipa,inactive,3.872250990551538,0,0,100
USER_011850,Beatriz,González,usuario11850@example.com,Piura,regular,23.426542688175356,2,505.64,0
USER_011851,Lucía,Vásquez,usuario11851@example.com,Puno,occasional,31.47808138415462,0,0,60
USER_011852,Joaquín,Vargas,usuario11852@example.com,Arequipa,occasional,25.778653494345882,0,0,60
USER_011853,Yolanda,Paredes,usuario11853@example.com,Cajamarca,regular,47.18974968891251,1,55.59,0
USER_011854,Nuria,Navarro,usuario11854@example.com,Ica,regular,79.34943805366284,1,322.42,0
USER_011855,Lorena,Mejía,usuario11855@example.com,Miraflores,regular,59.103631038241666,2,349.22,0
USER_011856,Mónica,Cáceres,usuario11856@example.com,Ayacucho,inactive,0.9213376361369701,0,0,100
USER_011857,Marta,Pimentel,usuario11857@example.com,La Molina,inactive,12.032842045326039,0,0,90
USER_011858,Natalia,Ferrer,usuario11858@example.com,Callao,inactive,2.5231544178679792,0,0,100
USER_011859,Yolanda,López,usuario11859@example.com,Cusco,regular,58.03653228516623,2,196.95,0
USER_011860,Francisco,Cano,usuario11860@example.com,Ayacucho,active,54.817136990032324,4,866.24,0
USER_011861,Raúl,Paz,usuario11861@example.com,Huaraz,occasional,45.32855939627527,0,0,60
USER_011862,Celia,Cabrera,usuario11862@example.com,San Borja,occasional,2.20797303034794,0,0,100
USER_011863,Luis,Rincón,usuario11863@example.com,Moquegua,regular,45.15001216601568,2,666.98,0
USER_011864,Lorena,Duarte,usuario11864@example.com,Moquegua,occasional,19.114776102117325,0,0,90
USER_011865,Patricia,Gómez,usuario11865@example.com,Magdalena del Mar,regular,36.531798830454235,2,166.41,0
USER_011866,Isabel,Rivera,usuario11866@example.com,Pucallpa,inactive,4.879817137910165,0,0,100
USER_011867,Marta,Ramírez,usuario11867@example.com,Huaraz,occasional,21.217193745207542,0,0,60
USER_011868,Sara,Paredes,usuario11868@example.com,Puno,occasional,20.376286089119557,0,0,60
USER_011869,Celia,Morales,usuario11869@example.com,Pucallpa,inactive,0,0,0,100
USER_011870,Rosa,Nieto,usuario11870@example.com,La Punta,occasional,34.03336125116733,0,0,60
USER_011871,Lidia,Figueroa,usuario11871@example.com,Cusco,occasional,12.841681945247545,0,0,90
USER_011872,Alicia,Ponce,usuario11872@example.com,Santiago de Surco,inactive,3.7287631682278883,0,0,60
USER_011873,María,Díaz,usuario11873@example.com,Lince,vip,83.83472995850678,13,4895.57,0
USER_011874,Manuel,Rojas,usuario11874@example.com,Rímac,inactive,13.741089347385227,0,0,50
USER_011875,Francisco,Gómez,usuario11875@example.com,Puno,active,65.94150620805368,7,1758.9,0
USER_011876,María,López,usuario11876@example.com,La Punta,regular,58.92770203092867,2,372.91,0
USER_011877,Alicia,Pérez,usuario11877@example.com,Ayacucho,active,61.76699381270936,5,1337.33,0
USER_011878,Carmen,Carrillo,usuario11878@example.com,Barranco,occasional,41.193902349580966,0,0,60
USER_011879,Raúl,Vidal,usuario11879@example.com,Breña,active,68.20386090441643,6,1578.89,0
USER_011880,Lucía,Arias,usuario11880@example.com,San Isidro,regular,51.71647876363184,2,636.68,0
USER_011881,Sergio,Valdez,usuario11881@example.com,Piura,occasional,9.886280335581146,0,0,60
USER_011882,Francisco,Sánchez,usuario11882@example.com,Breña,occasional,27.101367087619433,0,0,60
USER_011883,Miguel,Guerrero,usuario11883@example.com,Juliaca,occasional,14.403896838511391,0,0,90
USER_011884,Verónica,Escobar,usuario11884@example.com,Chiclayo,inactive,3.2242484295894553,0,0,100
USER_011885,Elisa,Ramírez,usuario11885@example.com,Tumbes,occasional,24.922304231611673,0,0,60
USER_011886,Gabriel,Jiménez,usuario11886@example.com,Bellavista,regular,53.3487987618358,1,59.35,0
USER_011887,Fernando,Cabrera,usuario11887@example.com,Lima,regular,63.90093641350216,1,257.74,0
USER_011888,Beatriz,Cabrera,usuario11888@example.com,Santiago de Surco,regular,69.12939598101053,1,169.62,0
USER_011889,Rosa,Galindo,usuario11889@example.com,La Punta,inactive,17.412887744107046,0,0,50
USER_011890,Alicia,Mejía,usuario11890@example.com,Barranco,regular,46.03803901385978,2,384.05,0
USER_011891,Marta,Navarro,usuario11891@example.com,Bellavista,vip,85.87896430672053,11,9219,0
USER_011892,Juan,Nieto,usuario11892@example.com,Lince,inactive,8.425471275896232,0,0,40
USER_011893,Patricia,Ramírez,usuario11893@example.com,La Molina,occasional,10.14246077548025,0,0,50
USER_011894,Héctor,Acosta,usuario11894@example.com,San Isidro,regular,70.20797572079162,1,119.66,0
USER_011895,María,Tapia,usuario11895@example.com,Ica,regular,25.423179950638087,1,206.09,0
USER_011896,Lucía,Bravo,usuario11896@example.com,San Isidro,inactive,6.681472724061486,0,0,100
USER_011897,Elena,Soto,usuario11897@example.com,La Molina,inactive,0,0,0,100
USER_011898,Raúl,Ramírez,usuario11898@example.com,Huaraz,occasional,22.454985360779713,0,0,20
USER_011899,Iván,Salgado,usuario11899@example.com,Rímac,regular,49.40122055861145,1,112.54,0
USER_011900,Ana,Valdez,usuario11900@example.com,Puno,occasional,10.21872456251293,0,0,90
USER_011901,Fernando,Salinas,usuario11901@example.com,Barranco,regular,53.553580628976874,1,140.11,0
USER_011902,Sofía,Torres,usuario11902@example.com,Miraflores,regular,42.6517137176792,1,128.38,0
USER_011903,Nuria,Fuentes,usuario11903@example.com,Rímac,regular,35.48114163674049,2,358.12,0
USER_011904,Elena,León,usuario11904@example.com,Barranco,inactive,0.8360333712415846,0,0,100
USER_011905,Luis,Arias,usuario11905@example.com,San Borja,inactive,0,0,0,60
USER_011906,Patricia,Herrera,usuario11906@example.com,Lima,occasional,23.71651833451336,0,0,60
USER_011907,Yolanda,,usuario11907@example.com,Breña,regular,59.181331846359036,2,211.22,0
USER_011908,Sofía,Figueroa,usuario11908@example.com,Callao,inactive,5.6785510858145924,0,0,100
USER_011909,Beatriz,Mejía,usuario11909@example.com,Barranco,regular,40.75110290095069,1,55.26,0
USER_011910,Marta,Espinoza,usuario11910@example.com,Piura,occasional,12.885871800699693,0,0,90
USER_011911,Víctor,Fernández,usuario11911@example.com,Trujillo,occasional,13.396370721380555,0,0,90
USER_011912,Natalia,Martínez,usuario11912@example.com,Huaraz,inactive,6.548399906509976,0,0,100
USER_011913,Lorena,Espinoza,usuario11913@example.com,Juliaca,active,78.81655387597777,4,372.75,0
USER_011914,Mónica,Suárez,usuario11914@example.com,Ayacucho,regular,36.936315341594025,1,213.21,0
USER_011915,Julia,Ramos,usuario11915@example.com,Arequipa,regular,39.41263560545814,2,214.43,0
USER_011916,Ramón,Vega,usuario11916@example.com,Cajamarca,inactive,0.2801032315259748,0,0,100
USER_011917,Teresa,Delgado,usuario11917@example.com,Lince,vip,64.10467333991616,14,6384.59,0
USER_011918,Sara,Soto,usuario11918@example.com,Iquitos,active,83.03603598731138,3,779.61,0
USER_011919,Celia,Salazar,usuario11919@example.com,Lima,regular,40.54769844570764,1,273.19,0
USER_011920,Santiago,Fernández,usuario11920@example.com,Tumbes,regular,55.30925553463375,2,122.99,0
USER_011921,Mónica,Escobar,usuario11921@example.com,Miraflores,inactive,11.271949338050273,0,0,50
USER_011922,Verónica,Palacios,usuario11922@example.com,Huancayo,inactive,6.082439006868901,0,0,100
USER_011923,Mónica,Sáenz,usuario11923@example.com,Breña,active,39.18451336643738,4,583.14,0
USER_011924,Diego,Silva,usuario11924@example.com,Huaraz,active,100,7,2703.65,0
USER_011925,Iván,Santiago,usuario11925@example.com,Puno,occasional,14.45590404842126,0,0,90
USER_011926,María,Pérez,usuario11926@example.com,Huancayo,occasional,23.82060242841904,0,0,60
USER_011927,Inés,Benítez,usuario11927@example.com,Cajamarca,occasional,40.11992459246665,0,0,0
USER_011928,Javier,Jiménez,usuario11928@example.com,Lima,regular,40.92062610468762,2,386.55,0
USER_011929,Víctor,Rivera,usuario11929@example.com,Breña,regular,58.66242736124094,1,77.91,0
USER_011930,Sergio,Ramírez,usuario11930@example.com,Ica,regular,60.917247085535465,1,169.64,0
USER_011931,Eva,Zamora,usuario11931@example.com,Lince,regular,62.56574177198368,2,499.16,0
USER_011932,Rosa,Fuentes,usuario11932@example.com,Piura,regular,29.659020822600787,1,163.9,0
USER_011933,Sara,Nieto,usuario11933@example.com,Trujillo,vip,94.63331565785505,12,6959.09,0
USER_011934,Juan,Morales,usuario11934@example.com,Callao,inactive,1.2026646070910214,0,0,100
USER_011935,Héctor,Cifuentes,usuario11935@example.com,Cusco,inactive,1.0196588803384388,0,0,60
USER_011936,Alicia,Montoya,usuario11936@example.com,Sullana,vip,89.84180839912759,16,9838.92,0
USER_011937,María,López,usuario11937@example.com,Ica,inactive,8.957131705792332,0,0,60
USER_011938,Gabriel,Alvarez,usuario11938@example.com,Piura,occasional,16.98642519976076,0,0,90
USER_011939,Juan,Navarro,usuario11939@example.com,Miraflores,regular,45.85611028379977,2,345.22,0
USER_011940,Rosa,Fernández,usuario11940@example.com,Bellavista,regular,54.93406740307564,1,183.72,0
USER_011941,Silvia,Ortiz,usuario11941@example.com,Mi Perú,occasional,26.2306698662836,0,0,0
USER_011942,Patricia,Escobar,usuario11942@example.com,Lince,inactive,2.122551744251834,0,0,100
USER_011943,Joaquín,,usuario11943@example.com,Barranco,regular,48.33411924001234,2,361.75,0
USER_011944,Carlos,Mejía,usuario11944@example.com,Breña,inactive,0,0,0,100
USER_011945,Santiago,Romero,usuario11945@example.com,Juliaca,inactive,13.828698493034961,0,0,90
USER_011946,Iván,Vargas,usuario11946@example.com,Lince,occasional,35.30106802554355,0,0,60
USER_011947,Yolanda,,usuario11947@example.com,Iquitos,inactive,7.695147554720244,0,0,100
USER_011948,Laura,Romero,usuario11948@example.com,Mi Perú,active,59.084393129100896,6,1950.92,0
USER_011949,Diego,León,usuario11949@example.com,La Molina,regular,54.546892518925006,2,382.67,0
USER_011950,Miriam,Cifuentes,usuario11950@example.com,San Borja,inactive,5.094160374414169,0,0,100
USER_011951,David,Orozco,usuario11951@example.com,Pucallpa,active,64.32211900319425,6,1508.82,0
USER_011952,Julia,Pimentel,usuario11952@example.com,Bellavista,inactive,13.767027709423045,0,0,50
USER_011953,Lorena,Montoya,usuario11953@example.com,Ica,inactive,5.299992172501886,0,0,60
USER_011954,Héctor,Vega,usuario11954@example.com,Breña,active,69.44968376523376,6,2479.88,0
USER_011955,Sofía,Fuentes,usuario11955@example.com,Tumbes,regular,53.801078751826616,1,236.31,0
USER_011956,Fernando,Orozco,usuario11956@example.com,Ventanilla,regular,34.72503859647419,1,263.9,0
USER_011957,Manuel,Ponce,usuario11957@example.com,Bellavista,occasional,32.90448646182364,0,0,20
USER_011958,Isabel,Duarte,usuario11958@example.com,Mi Perú,active,50.99882778484441,7,2379.69,0
USER_011959,Raúl,Vásquez,usuario11959@example.com,Trujillo,active,79.4327587248497,6,1231.8,0
USER_011960,Joaquín,Camacho,usuario11960@example.com,Ventanilla,active,73.19907983014319,6,1620.79,0
USER_011961,Ramón,Hernández,usuario11961@example.com,Ayacucho,active,59.867697357328666,5,863.82,0
USER_011962,Óliver,Cano,usuario11962@example.com,Sullana,inactive,7.523398742634143,0,0,100
USER_011963,Mónica,Domínguez,usuario11963@example.com,Mi Perú,inactive,0,0,0,100
USER_011964,María,Bravo,usuario11964@example.com,Santiago de Surco,regular,31.380907247805617,2,240.17,0
USER_011965,Óscar,Figueroa,usuario11965@example.com,Cajamarca,active,41.811098592627445,7,317.63,0
USER_011966,Iván,Paredes,usuario11966@example.com,Breña,inactive,0,0,0,100
USER_011967,Elisa,Ferrer,usuario11967@example.com,Callao,active,53.196165983047564,7,2360.49,0
USER_011968,Natalia,Fernández,usuario11968@example.com,Huaraz,occasional,3.3143277587886324,0,0,100
USER_011969,Luis,Mejía,usuario11969@example.com,Chimbote,inactive,5.255546063911494,0,0,100
USER_011970,Marta,,usuario11970@example.com,Magdalena del Mar,inactive,14.545459361291137,0,0,90
USER_011971,Verónica,Díaz,usuario11971@example.com,Lince,regular,50.29640513234795,2,324.21,0
USER_011972,Gloria,Martínez,usuario11972@example.com,Iquitos,occasional,27.03884218131322,0,0,60
USER_011973,Héctor,Alvarez,usuario11973@example.com,Magdalena del Mar,regular,36.170163879944155,2,416.61,0
USER_011974,Carlos,Vega,usuario11974@example.com,Breña,occasional,22.300795464292513,0,0,60
USER_011975,Manuel,Rueda,usuario11975@example.com,Breña,occasional,17.81797480405955,0,0,90
USER_011976,Rosa,Ramos,usuario11976@example.com,Moquegua,occasional,37.410360336605905,0,0,60
USER_011977,Javier,Vega,usuario11977@example.com,Cajamarca,regular,45.652811639328874,1,267.11,0
USER_011978,Celia,Tapia,usuario11978@example.com,San Isidro,inactive,1.865243888013091,0,0,100
USER_011979,Sofía,Cáceres,usuario11979@example.com,La Molina,regular,32.73592997685447,1,124.07,0
USER_011980,Juan,Fuentes,usuario11980@example.com,Tacna,active,100,3,1212.92,0
USER_011981,Javier,Vargas,usuario11981@example.com,Chiclayo,active,66.6311464130206,4,2304.95,0
USER_011982,Carlos,Rojas,usuario11982@example.com,Juliaca,regular,25.810553445707825,1,199.18,0
USER_011983,Rubén,González,usuario11983@example.com,San Borja,occasional,22.71548006146984,0,0,0
USER_011984,Silvia,Ponce,usuario11984@example.com,Jesús María,occasional,21.977838101833694,0,0,60
USER_011985,Marta,Delgado,usuario11985@example.com,Miraflores,inactive,3.4109750908056293,0,0,100
USER_011986,Raúl,Ramírez,usuario11986@example.com,Jesús María,regular,8.584201761447318,1,181.76,40
USER_011987,Sara,,usuario11987@example.com,Ica,inactive,4.603097981530629,0,0,100
USER_011988,Óscar,Castillo,usuario11988@example.com,Magdalena del Mar,regular,55.26214884478303,2,240.08,0
USER_011989,Celia,Flores,usuario11989@example.com,Rímac,occasional,7.004191950900584,0,0,100
USER_011990,Adrián,Mejía,usuario11990@example.com,Huancayo,inactive,0,0,0,100
USER_011991,Celia,Vidal,usuario11991@example.com,La Molina,occasional,27.517045497608727,0,0,60
USER_011992,Nuria,Cano,usuario11992@example.com,Ayacucho,inactive,2.81094008451068,0,0,100
USER_011993,Inés,Carrillo,usuario11993@example.com,Ventanilla,active,87.59384946899453,6,2182.12,0
USER_011994,Rubén,Rivera,usuario11994@example.com,Arequipa,regular,41.09959425951686,1,172.67,0
USER_011995,Miriam,Cifuentes,usuario11995@example.com,Iquitos,regular,38.408933359707056,2,510.53,0
USER_011996,Elisa,Pérez,usuario11996@example.com,Miraflores,regular,77.88476306060437,1,115.94,0
USER_011997,Javier,Soto,usuario11997@example.com,Puno,occasional,22.686622247235277,0,0,60
USER_011998,Isabel,Bravo,usuario11998@example.com,Jesús María,occasional,14.357631225733199,0,0,90
USER_011999,Marta,Salgado,usuario11999@example.com,Barranco,occasional,18.51091008756159,0,0,90
USER_012000,David,Cifuentes,usuario12000@example.com,Juliaca,active,95.36202269491461,3,565.49,0
USER_012001,Mónica,Rojas,usuario12001@example.com,Tumbes,active,78.62584077969419,3,971.03,0
USER_012002,Beatriz,Cifuentes,usuario12002@example.com,Magdalena del Mar,occasional,23.022129626658213,0,0,60
USER_012003,Óscar,Fuentes,usuario12003@example.com,Barranco,regular,23.507016361769388,1,92.98,0
USER_012004,Alicia,Fuentes,usuario12004@example.com,Tacna,active,64.71792530115141,3,840.08,0
USER_012005,Diego,,usuario12005@example.com,Santiago de Surco,inactive,6.192444096365201,0,0,100
USER_012006,Laura,González,usuario12006@example.com,Chiclayo,regular,40.82412456398371,1,127.45,0
USER_012007,Javier,Camacho,usuario12007@example.com,Piura,inactive,12.912915191825965,0,0,90
USER_012008,Gabriel,Espinoza,usuario12008@example.com,La Punta,inactive,0.7348121576762336,0,0,100
USER_012009,Fernando,Benítez,usuario12009@example.com,Tacna,regular,49.62020887526021,1,151.07,0
USER_012010,Sergio,Rincón,usuario12010@example.com,Bellavista,inactive,2.436391722400047,0,0,100
USER_012011,Inés,Camacho,usuario12011@example.com,Iquitos,occasional,16.385759755723903,0,0,50
USER_012012,Diego,Suárez,usuario12012@example.com,Huancayo,active,77.35061521758826,7,1845.81,0
USER_012013,Lidia,Paredes,usuario12013@example.com,Ayacucho,active,84.22737717215277,7,2554.98,0
USER_012014,Lucía,Camacho,usuario12014@example.com,Mi Perú,occasional,23.072469612861838,0,0,20
USER_012015,Francisco,Vega,usuario12015@example.com,San Isidro,regular,44.5802971908197,2,108.89,0
USER_012016,Fernando,Rodríguez,usuario12016@example.com,San Borja,inactive,12.195670172012607,0,0,50
USER_012017,Elena,Fernández,usuario12017@example.com,Jesús María,regular,34.1957775205175,1,123.89,0
USER_012018,Gabriel,Valencia,usuario12018@example.com,Bellavista,regular,23.065825965585738,1,119.79,0
USER_012019,Sergio,Benítez,usuario12019@example.com,Ventanilla,inactive,0.4295784813561321,0,0,100
USER_012020,Víctor,Fernández,usuario12020@example.com,Santiago de Surco,occasional,15.931757226467397,0,0,90
USER_012021,Eva,Delgado,usuario12021@example.com,Chiclayo,inactive,12.675664816720877,0,0,90
USER_012022,Lucía,Escobar,usuario12022@example.com,Rímac,regular,65.98495950652273,2,402.49,0
USER_012023,Sara,Molina,usuario12023@example.com,Mi Perú,active,73.2414215120062,7,2467.34,0
USER_012024,David,Acosta,usuario12024@example.com,Chiclayo,regular,44.25249110803926,1,258.91,0
USER_012025,Clara,,usuario12025@example.com,Huancayo,inactive,5.327090251009296,0,0,40
USER_012026,Jorge,Fernández,usuario12026@example.com,Trujillo,occasional,27.95695518676656,0,0,60
USER_012027,Pablo,Ortiz,usuario12027@example.com,Moquegua,occasional,14.667263088272088,0,0,90
USER_012028,Verónica,Ferrer,usuario12028@example.com,Pucallpa,occasional,11.067900900702757,0,0,90
USER_012029,Miguel,Valdez,usuario12029@example.com,Huancayo,inactive,9.802682096295163,0,0,100
USER_012030,Elisa,Cortés,usuario12030@example.com,Chimbote,inactive,0.09852515045895682,0,0,100
USER_012031,Julia,Romero,usuario12031@example.com,San Isidro,occasional,35.916890603187,0,0,60
USER_012032,Clara,Rueda,usuario12032@example.com,Chimbote,regular,35.657683704590575,1,143.49,0
USER_012033,Ramón,Santiago,usuario12033@example.com,Lince,active,100,3,769.31,0
USER_012034,Manuel,Salazar,usuario12034@example.com,Tumbes,inactive,2.1060417540408274,0,0,100
USER_012035,Rosa,Hernández,usuario12035@example.com,Sullana,regular,31.7235316310694,2,377.79,0
USER_012036,Rosa,Guerrero,usuario12036@example.com,Chimbote,regular,40.381868335477414,1,155.33,0
USER_012037,Santiago,Sáenz,usuario12037@example.com,Trujillo,inactive,8.342536832526402,0,0,100
USER_012038,Víctor,Galindo,usuario12038@example.com,Ventanilla,regular,44.90110133832774,2,260.99,0
USER_012039,David,Palacios,usuario12039@example.com,Cajamarca,active,47.052730959143744,4,1263.63,0
USER_012040,Inés,Crespo,usuario12040@example.com,Huancayo,inactive,7.946341420146053,0,0,100
USER_012041,Julia,Bravo,usuario12041@example.com,Breña,active,62.82785360495536,4,1132.66,0
USER_012042,Óscar,Ramírez,usuario12042@example.com,Santiago de Surco,regular,54.281367742420095,1,192.68,0
USER_012043,Verónica,Cabrera,usuario12043@example.com,Bellavista,regular,38.667764987756314,2,121.33,0
USER_012044,Santiago,Alvarez,usuario12044@example.com,Breña,vip,95.80864206284892,16,6950.66,0
USER_012045,Alberto,Fuentes,usuario12045@example.com,Huaraz,occasional,22.447073782386266,0,0,60
USER_012046,Raúl,González,usuario12046@example.com,Callao,regular,77.84995742716625,2,299.62,0
USER_012047,Gabriel,Sánchez,usuario12047@example.com,Lima,regular,37.78372768078984,1,163.61,0
USER_012048,Carlos,Guerrero,usuario12048@example.com,Arequipa,occasional,25.09509422441419,0,0,60
USER_012049,Óliver,Figueroa,usuario12049@example.com,Lima,regular,42.59807185704389,2,513.32,0
USER_012050,Ana,Arias,usuario12050@example.com,San Borja,active,64.4602814753327,6,649.62,0
USER_012051,Lidia,Galindo,usuario12051@example.com,Huaraz,inactive,3.819037157026459,0,0,100
USER_012052,Laura,Nieto,usuario12052@example.com,Ventanilla,regular,41.74906875568437,2,494.38,0
USER_012053,Verónica,Fernández,usuario12053@example.com,Trujillo,regular,55.19749055210643,2,257.01,0
USER_012054,Inés,Arias,usuario12054@example.com,Huaraz,regular,52.41971145461794,2,160.56,0
USER_012055,Lucía,Cabrera,usuario12055@example.com,Miraflores,occasional,7.852977603321023,0,0,100
USER_012056,Marta,González,usuario12056@example.com,Ventanilla,regular,37.50845675774764,1,185.2,0
USER_012057,Francisco,Ponce,usuario12057@example.com,Huancayo,vip,86.93646863483615,10,7113.94,0
USER_012058,David,Tapia,usuario12058@example.com,Magdalena del Mar,inactive,4.241794662483187,0,0,100
USER_012059,Héctor,Ferrer,usuario12059@example.com,San Isidro,regular,77.57985674086501,2,478.61,0
USER_012060,Elena,Soto,usuario12060@example.com,La Molina,inactive,2.515276288457847,0,0,100
USER_012061,Alicia,Díaz,usuario12061@example.com,Huaraz,occasional,35.84703256527976,0,0,60
USER_012062,Óscar,Cabrera,usuario12062@example.com,La Punta,occasional,35.55996363742129,0,0,60
USER_012063,Celia,Domínguez,usuario12063@example.com,Barranco,inactive,14.81699498262146,0,0,50
USER_012064,Pedro,Arias,usuario12064@example.com,Chiclayo,occasional,28.886287202148655,0,0,60
USER_012065,Sergio,Soto,usuario12065@example.com,Trujillo,active,50.09157662861976,4,721.08,0
USER_012066,Laura,Rueda,usuario12066@example.com,Barranco,inactive,10.125247052108426,0,0,90
USER_012067,Sofía,Romero,usuario12067@example.com,Callao,occasional,36.71694849076469,0,0,60
USER_012068,Sofía,Vásquez,usuario12068@example.com,Ayacucho,occasional,33.920479336810864,0,0,60
USER_012069,Ana,Mendoza,usuario12069@example.com,San Isidro,vip,69.83281316843602,11,5783.59,0
USER_012070,Miriam,Valencia,usuario12070@example.com,Callao,vip,64.44703537805162,13,6104,0
USER_012071,Julia,Camacho,usuario12071@example.com,Miraflores,occasional,10.819934607947651,0,0,50
USER_012072,Juan,Jiménez,usuario12072@example.com,Bellavista,regular,49.40136550810593,2,527.3,0
USER_012073,Marta,Zamora,usuario12073@example.com,Barranco,occasional,22.69858957043187,0,0,60
USER_012074,María,Cabrera,usuario12074@example.com,Lima,regular,50.05539017862272,2,405.16,0
USER_012075,Héctor,González,usuario12075@example.com,Puno,occasional,29.671229774871396,0,0,0
USER_012076,Alicia,Méndez,usuario12076@example.com,Piura,vip,88.03780602228656,13,5862.75,0
USER_012077,Julia,Flores,usuario12077@example.com,Lince,regular,39.75395638754946,1,100.27,0
USER_012078,David,Mendoza,usuario12078@example.com,Cusco,inactive,3.7006319251391875,0,0,100
USER_012079,Elena,Crespo,usuario12079@example.com,Pucallpa,vip,99.61518158387995,14,6193.75,0
USER_012080,Marta,Márquez,usuario12080@example.com,Ventanilla,regular,62.34771340396975,2,405.4,0
USER_012081,Javier,Paz,usuario12081@example.com,Lima,vip,87.14619592363539,9,6698.44,0
USER_012082,Manuel,León,usuario12082@example.com,Piura,occasional,9.447699756993996,0,0,100
USER_012083,Santiago,Ocampo,usuario12083@example.com,Miraflores,regular,51.35780146811876,1,174.03,0
USER_012084,Patricia,García,usuario12084@example.com,Mi Perú,regular,34.56793710683799,1,109.6,0
USER_012085,Gabriel,Vargas,usuario12085@example.com,La Punta,regular,15.237565860865981,2,420.56,30
USER_012086,Lucía,Galindo,usuario12086@example.com,Puno,inactive,0.23634178939505013,0,0,60
USER_012087,Gloria,Arias,usuario12087@example.com,Cajamarca,occasional,13.785996236225467,0,0,90
USER_012088,Andrés,Paredes,usuario12088@example.com,La Punta,regular,31.666036059426503,2,496.22,0
USER_012089,Víctor,Pimentel,usuario12089@example.com,Puno,regular,24.97387817566369,1,265.03,0
USER_012090,Sofía,Guerrero,usuario12090@example.com,Juliaca,occasional,30.460063441991643,0,0,60
USER_012091,Sofía,Romero,usuario12091@example.com,La Molina,occasional,31.28287053309674,0,0,60
USER_012092,Juan,Duarte,usuario12092@example.com,Rímac,regular,30.081862058293382,2,456.06,0
USER_012093,Ramón,Nieto,usuario12093@example.com,Ventanilla,inactive,14.780530123004684,0,0,30
USER_012094,Miguel,Fernández,usuario12094@example.com,Ayacucho,inactive,0,0,0,100
USER_012095,Andrés,Pimentel,usuario12095@example.com,Rímac,inactive,11.796625280203207,0,0,90
USER_012096,Rubén,Díaz,usuario12096@example.com,Tacna,occasional,38.27596951268328,0,0,60
USER_012097,Sofía,Herrera,usuario12097@example.com,Lima,occasional,25.864361107088616,0,0,60
USER_012098,Sofía,Cruz,usuario12098@example.com,Lince,inactive,6.5839940888505115,0,0,100
USER_012099,Luis,Gómez,usuario12099@example.com,Lima,inactive,3.5741178414284587,0,0,100
USER_012100,Luis,Benítez,usuario12100@example.com,Lince,occasional,13.162570752497809,0,0,90
USER_012101,Alberto,Castillo,usuario12101@example.com,Santiago de Surco,regular,48.20420652508454,2,478.46,0
USER_012102,Elisa,Romero,usuario12102@example.com,Iquitos,occasional,22.99068058088283,0,0,60
USER_012103,Silvia,Valencia,usuario12103@example.com,Chiclayo,occasional,38.33133382486966,0,0,60
USER_012104,Gloria,Escobar,usuario12104@example.com,Cajamarca,occasional,26.25144521926563,0,0,60
USER_012105,Andrés,Mendoza,usuario12105@example.com,Miraflores,regular,50.80669851193925,1,147.79,0
USER_012106,Luis,Rivera,usuario12106@example.com,Miraflores,vip,71.23011820797184,17,8442.15,0
USER_012107,Juan,Silva,usuario12107@example.com,Chiclayo,inactive,1.1820289350304312,0,0,100
USER_012108,Alicia,Méndez,usuario12108@example.com,Sullana,inactive,15.953033719720615,0,0,90
USER_012109,Francisco,Galindo,usuario12109@example.com,Piura,regular,43.22881758327503,1,105.19,0
USER_012110,Sergio,Rueda,usuario12110@example.com,La Punta,regular,45.80538102036051,1,98.29,0
USER_012111,Andrés,Lara,usuario12111@example.com,Tacna,regular,51.091786346125275,2,307.94,0
USER_012112,Sergio,Salinas,usuario12112@example.com,Iquitos,inactive,4.957523402377477,0,0,60
USER_012113,Carlos,Paz,usuario12113@example.com,Bellavista,regular,63.17074683380538,2,564.82,0
USER_012114,Yolanda,Castro,usuario12114@example.com,Ventanilla,occasional,4.571125836150578,0,0,100
USER_012115,Gloria,Duarte,usuario12115@example.com,Santiago de Surco,occasional,40.09955035922575,0,0,60
